x	y	color
490894.85188747	7054516.27072423	4
490894.570156801	7054516.35618553	4
490894.29815947	7054516.46884987	4
490894.038514987	7054516.60763224	4
490893.793723896	7054516.77119606	4
490893.566143692	7054516.95796612	4
490893.35796612	7054517.16614369	4
490893.171196065	7054517.39372389	4
490893.007632241	7054517.63851499	4
490892.868849875	7054517.89815947	4
490892.756185529	7054518.1701568	4
490892.670724234	7054518.45188747	4
490892.621705985	7054518.69832272	4
490892.616761909	7054518.71805894	4
490892.605303405	7054518.72844451	4
490892.384811103	7054518.95029759	4
490892.188616706	7054519.19390261	4
490892.018852971	7054519.45661143	4
490891.877365337	7054519.73556823	4
490891.765691863	7054520.02774058	4
490847.377365337	7054522.70443177	4
490847.518852971	7054522.98338857	4
490847.688616706	7054523.24609739	4
490847.884811103	7054523.48970241	4
490848.105303405	7054523.71155549	4
490848.117430787	7054523.72254731	4
490848.175743153	7054523.78688527	4
490848.251947856	7054523.87975202	4
490848.460247992	7054524.08805216	4
490848.553114731	7054524.16425685	4
490848.617176341	7054524.22231874	4
490848.683383606	7054524.33278061	4
490848.846939141	7054524.57756329	4
490849.033699241	7054524.80513665	4
490849.241865429	7054525.0133092	4
490849.469433088	7054525.20007625	4
490849.714210768	7054525.36363927	4
490849.973841288	7054525.50242315	4
490850.245824434	7054525.61509142	4
490850.527541042	7054525.7005591	4
490850.629295083	7054525.72605082	4
490850.898591772	7054525.80736015	4
490851.195158987	7054525.865156	4
490851.496035622	7054525.89282771	4
490851.798169704	7054525.89009459	4
490852.098496501	7054525.85698435	4
490852.393969618	7054525.79383286	4
490852.68159189	7054525.70128071	4
490852.95844579	7054525.58026669	4
490853.221723021	7054525.43201835	4
490853.468753001	7054525.25803943	4
490853.697029955	7054525.06009473	4
490853.904238331	7054524.84019211	4
490854.088276288	7054524.60056218	4
490854.247277018	7054524.34363565	4
490854.37962768	7054524.07201869	4
490854.48398576	7054523.78846646	4
490854.55929269	7054523.49585522	4
490854.604784588	7054523.19715309	4
490854.62	7054522.89539	4
490854.62	7054522.29366751	4
490854.623548009	7054522.22146737	4
490854.65165379	7054522.19045733	4
490854.798668544	7054522.0434391	4
490854.985437271	7054521.81585464	4
490855.148999156	7054521.57105932	4
490855.287778966	7054521.3114107	4
490855.40044014	7054521.03940941	4
490855.485897661	7054520.75767504	4
490855.543328504	7054520.46892092	4
490855.572179563	7054520.17592799	4
490855.572172979	7054519.881518	4
490855.543308817	7054519.58852636	4
490855.485865061	7054519.29977481	4
490855.40039494	7054519.01804427	4
490855.287721601	7054518.74604802	4
490855.148930179	7054518.48640561	4
490854.985357346	7054518.24161759	4
490854.798578441	7054518.01404149	4
490854.590392295	7054517.80586904	4
490854.362803908	7054517.61910511	4
490854.118005139	7054517.45554837	4
490853.858353597	7054517.31677403	4
490853.654925687	7054517.23252052	4
490853.623085595	7054517.21746066	4
490853.60684704	7054517.1526428	4
490853.521377198	7054516.87092264	4
490853.408706064	7054516.59893631	4
490853.269918677	7054516.3393031	4
490853.10635158	7054516.0945233	4
490852.919579949	7054515.86695419	4
490852.711402422	7054515.65878728	4
490852.483823781	7054515.47202726	4
490852.239035641	7054515.30847265	4
490851.979395349	7054515.16969851	4
490851.70740328	7054515.05704125	4
490851.425678758	7054514.97158577	4
490851.136934832	7054514.91415504	4
490850.843952149	7054514.88530212	4
490850.549552176	7054514.88530485	4
490850.256570029	7054514.91416322	4
490849.96782717	7054514.97159932	4
490849.686104236	7054515.05706002	4
490849.41411426	7054515.16972234	4
490849.154476546	7054515.30850131	4
490848.909691446	7054515.47206046	4
490848.682116275	7054515.65882472	4
490848.617847861	7054515.71707352	4
490848.549283742	7054515.75816702	4
490848.304499106	7054515.9217177	4
490848.076923247	7054516.10847308	4
490847.868747681	7054516.31663474	4
490847.681977099	7054516.54419812	4
490847.518410068	7054516.78897183	4
490847.379621708	7054517.04859874	4
490847.266948525	7054517.3205787	4
490847.181475542	7054517.60229258	4
490847.124025847	7054517.89102753	4
490847.09515267	7054518.1840031	4
490847.095134056	7054518.47839797	4
490847.11385358	7054518.66859105	4
490847.12	7054518.79366751	4
490847.12	7054521.48872	4
490847.136305941	7054521.80108159	4
490847.185046509	7054522.11004762	4
490847.265691863	7054522.41225942	4
490847.377365337	7054522.70443177	4
490667.358326701	7054054.35752238	4
490667.443787849	7054054.63924969	4
490667.556451423	7054054.91124381	4
490667.695232425	7054055.17088532	4
490667.858794333	7054055.41567377	4
490668.045561975	7054055.64325174	4
490668.116451981	7054055.72146717	4
490668.12	7054055.79366751	4
490668.12	7054057.98872	4
490668.135080006	7054058.28914075	4
490668.18016842	7054058.58654128	4
490668.254811952	7054058.8779317	4
490668.358260186	7054059.16038258	4
490668.489473122	7054059.43105434	4
490668.647131633	7054059.68722583	4
490668.829650723	7054059.92632166	4
490669.035195467	7054060.14593813	4
490669.261699455	7054060.34386736	4
490669.506885564	7054060.5181195	4
490669.768288857	7054060.66694273	4
490670.043281359	7054060.78884088	4
490670.329098476	7054060.88258848	4
490670.622866793	7054060.94724304	4
490670.921632958	7054060.98215457	4
490671.222393373	7054060.98697209	4
490671.522124393	7054060.96164717	4
490671.817812722	7054060.90643441	4
490672.106485703	7054060.82188889	4
490672.385241211	7054060.70886056	4
490672.651276823	7054060.56848574	4
490672.901917991	7054060.40217567	4
490673.134644938	7054060.21160231	4
490673.186873023	7054060.1642669	4
490673.279752008	7054060.08805216	4
490673.488052144	7054059.87975202	4
490673.564256847	7054059.78688527	4
490673.622068819	7054059.72309941	4
490673.630616494	7054059.72004118	4
490673.892368784	7054059.61220388	4
490674.142790893	7054059.48017392	4
490674.379652862	7054059.32512698	4
490674.600845486	7054059.14844374	4
490674.804399089	7054058.95169752	4
490674.988501068	7054058.73664031	4
490675.151512034	7054058.50518714	4
490675.291980407	7054058.25939906	4
490675.408655345	7054058.00146476	4
490675.500497882	7054057.73368109	4
490675.56669018	7054057.45843261	4
490675.606642809	7054057.17817036	4
490675.62	7054056.89539	4
490675.62	7054056.29366751	4
490675.623538093	7054056.22166915	4
490675.634696595	7054056.21155549	4
490675.855188897	7054055.98970241	4
490676.051383294	7054055.74609739	4
490676.221147029	7054055.48338857	4
490676.362634663	7054055.20443177	4
490676.474308137	7054054.91225942	4
490676.554953491	7054054.61004762	4
490676.603694059	7054054.30108159	4
490676.62	7054053.98872	4
490676.62	7054053.79366751	4
490676.623516432	7054053.72210995	4
490676.6670093	7054053.69604314	4
490676.911812747	7054053.53248092	4
490677.13940482	7054053.34571054	4
490677.347593521	7054053.13753084	4
490677.53437373	7054052.90994683	4
490677.697946519	7054052.66515045	4
490677.836736477	7054052.40549939	4
490677.94940688	7054052.13349441	4
490678.034872573	7054051.85175528	4
490678.092310411	7054051.56299548	4
490678.121167198	7054051.26999614	4
490678.123560797	7054051.2212677	4
490678.1589871	7054051.17350229	4
490678.322557951	7054050.92870806	4
490678.461346438	7054050.66905947	4
490678.574015882	7054050.39705721	4
490678.659481154	7054050.11532094	4
490678.716919133	7054049.8265641	4
490678.745776629	7054049.53356771	4
490678.745775714	7054049.23915366	4
490678.716916397	7054048.94615746	4
490678.659476623	7054048.65740097	4
490678.574009599	7054048.37566524	4
490678.461338465	7054048.10366367	4
490678.322548363	7054047.84401594	4
490678.158975991	7054047.59922273	4
490677.972196727	7054047.37164167	4
490677.764009454	7054047.16346459	4
490677.536419238	7054046.97669647	4
490677.291618018	7054046.81313609	4
490677.206703313	7054046.76775179	4
490677.122316441	7054046.7171738	4
490677.043775947	7054046.63051747	4
490677.006240273	7054046.58477695	4
490676.798067152	7054046.37659033	4
490676.570490289	7054046.18981108	4
490676.325701443	7054046.02623805	4
490676.066058142	7054045.88744658	4
490675.794060973	7054045.77477336	4
490675.726698963	7054045.75433751	4
490675.622070257	7054045.71690218	4
490675.564256851	7054045.65311473	4
490675.488052152	7054045.56024799	4
490675.279752027	7054045.35194786	4
490675.186885281	7054045.27574316	4
490675.123098036	7054045.21792994	4
490675.116635225	7054045.19986686	4
490675.003754954	7054044.92740576	4
490674.864667883	7054044.66734463	4
490674.700718166	7054044.42219672	4
490674.51349023	7054044.19433118	4
490674.304793468	7054043.98595011	4
490674.076644749	7054043.79906735	4
490673.831248926	7054043.63548894	4
490673.570977533	7054043.49679573	4
490673.298345862	7054043.38432805	4
490673.015988655	7054043.29917282	4
490672.726634644	7054043.24215298	4
490672.433080179	7054043.21381958	4
490672.138162203	7054043.21444643	4
490671.844730835	7054043.24402748	4
490671.555621831	7054043.30227685	4
490671.27362917	7054043.38863161	4
490671.001478062	7054043.50225722	4
490670.741798606	7054043.6420556	4
490670.565028606	7054043.7487456	4
490670.321477559	7054043.91250955	4
490670.095093773	7054044.09928783	4
490669.888043883	7054044.30729285	4
490669.702309491	7054044.53453387	4
490669.539668193	7054044.77883605	4
490669.401676569	7054045.03786125	4
490669.289655289	7054045.30913045	4
490669.204676466	7054045.59004742	4
490669.147553402	7054045.87792361	4
490669.118832802	7054046.17000386	4
490669.116504051	7054046.21741213	4
490669.099866853	7054046.22336478	4
490668.827549708	7054046.33617694	4
490668.567617768	7054046.4751683	4
490668.322580335	7054046.63899708	4
490668.094802924	7054046.82608172	4
490667.886484429	7054047.03461616	4
490667.69963589	7054047.26258729	4
490667.536061087	7054047.50779434	4
490667.39733912	7054047.76787015	4
490667.284809167	7054048.04030403	4
490667.199557558	7054048.322466	4
490667.142407285	7054048.61163214	4
490667.11391006	7054048.90501094	4
490667.114340986	7054049.19977021	4
490667.143695902	7054049.49306443	4
490667.201691426	7054049.78206223	4
490667.287767687	7054050.06397372	4
490667.401093731	7054050.33607742	4
490667.540575544	7054050.59574651	4
490667.616466303	7054050.7217586	4
490667.62	7054050.79366751	4
490667.62	7054052.14633249	4
490667.616423395	7054052.21911456	4
490667.556446032	7054052.34592759	4
490667.443783601	7054052.61792219	4
490667.358323637	7054052.89964985	4
490667.300889157	7054053.18839743	4
490667.272033279	7054053.48138416	4
490667.272033897	7054053.77578844	4
490667.300891007	7054054.06877504	4
490667.358326701	7054054.35752238	4
490687.681684511	7054055.39782187	4
490687.868462149	7054055.62539122	4
490688.076645953	7054055.8335575	4
490688.304231029	7054056.02031597	4
490688.549025639	7054056.18386809	4
490688.80867231	7054056.32263876	4
490689.080670538	7054056.43529159	4
490689.362400869	7054056.52074166	4
490689.651150123	7054056.57816607	4
490689.944137527	7054056.6070118	4
490690.238541492	7054056.60700104	4
490690.531526787	7054056.5781339	4
490690.820271843	7054056.52068838	4
490691.101995927	7054056.43521771	4
490691.37398592	7054056.32254501	4
490691.633622447	7054056.18375535	4
490691.878405101	7054056.02018535	4
490692.105976526	7054055.83341024	4
490692.314145114	7054055.62522874	4
490692.500906117	7054055.39764574	4
490692.575053373	7054055.28666942	4
490692.622684389	7054055.22244713	4
490692.655309609	7054055.19287808	4
490692.863491579	7054054.98470091	4
490693.050265838	7054054.75712051	4
490693.213833593	7054054.51232865	4
490693.352619553	7054054.25268288	4
490693.465287093	7054053.98068382	4
490693.550751131	7054053.69895103	4
490693.608188577	7054053.41019784	4
490693.637046262	7054053.11720518	4
490693.637046262	7054052.82279482	4
490693.608188577	7054052.52980216	4
490693.550751131	7054052.24104897	4
490693.465287093	7054051.95931618	4
490693.352619553	7054051.68731712	4
490693.213833593	7054051.42767135	4
490693.050265838	7054051.18287949	4
490692.863491579	7054050.95529909	4
490692.655309609	7054050.74712192	4
490692.622547867	7054050.71742914	4
490692.543775948	7054050.63051747	4
490692.506240273	7054050.58477695	4
490692.298067152	7054050.37659033	4
490692.070490289	7054050.18981108	4
490691.825701443	7054050.02623805	4
490691.566058142	7054049.88744658	4
490691.294060973	7054049.77477336	4
490691.226704316	7054049.75433914	4
490691.130657742	7054049.71997358	4
490690.84140821	7054049.63263984	4
490690.544840996	7054049.57484399	4
490690.243964362	7054049.54717229	4
490689.941830281	7054049.54990542	4
490689.641503485	7054049.58301565	4
490689.346030369	7054049.64616714	4
490689.058408098	7054049.7387193	4
490688.7815542	7054049.85973331	4
490688.51827697	7054050.00798166	4
490688.271246992	7054050.18196057	4
490688.042970039	7054050.37990528	4
490687.835761665	7054050.5998079	4
490687.651723708	7054050.83943782	4
490687.492722979	7054051.09636435	4
490687.360372318	7054051.36798132	4
490687.256014239	7054051.65153354	4
490687.180707309	7054051.94414478	4
490687.135215412	7054052.24284691	4
490687.12	7054052.54461	4
490687.12	7054053.14633249	4
490687.113954337	7054053.26935859	4
490687.094836568	7054053.46356082	4
490687.094850599	7054053.75796478	4
490687.123720993	7054054.05094976	4
490687.181169718	7054054.33969418	4
490687.266643517	7054054.62141731	4
490687.379319244	7054054.89340605	4
490687.518111785	7054055.15304104	4
490687.681684511	7054055.39782187	4
490698.73579567	7054064.83960142	4
490698.980575554	7054065.00317819	4
490699.240210055	7054065.14197472	4
490699.51219876	7054065.25465434	4
490699.793922281	7054065.34013188	4
490700.082667479	7054065.39758415	4
490700.37565359	7054065.42645785	4
490700.670059011	7054065.42647491	4
490700.963048468	7054065.39763518	4
490701.251800324	7054065.34021639	4
490701.533533754	7054065.25477152	4
490701.630503754	7054065.22008152	4
490701.892268689	7054065.11225076	4
490702.142703598	7054064.98022534	4
490702.379578263	7054064.82518101	4
490702.600783229	7054064.64849848	4
490702.804348582	7054064.45175117	4
490702.988461496	7054064.23669121	4
490703.151482379	7054064.00523377	4
490703.291959467	7054063.75944007	4
490703.408641761	7054063.501499	4
490703.500490161	7054063.23370762	4
490703.566686723	7054062.95845071	4
490703.606641941	7054062.67817953	4
490703.62	7054062.39539	4
490703.62	7054062.29366755	4
490703.624854242	7054062.19488631	4
490703.624858091	7054061.90047204	4
490703.596003472	7054061.60747515	4
490703.538568286	7054061.31871753	4
490703.453105696	7054061.03698022	4
490703.340438801	7054060.76497667	4
490703.201652703	7054060.50532655	4
490703.038084064	7054060.26053058	4
490702.851308227	7054060.03294642	4
490702.643124046	7054059.82476594	4
490702.415536561	7054059.63799415	4
490702.170737686	7054059.47442987	4
490701.911085101	7054059.33564839	4
490701.63907954	7054059.22298633	4
490701.621393144	7054059.21665846	4
490701.602296499	7054059.20762581	4
490701.330297802	7054059.09495222	4
490701.048564732	7054059.00948232	4
490700.759810648	7054058.95203926	4
490700.466816528	7054058.92317626	4
490700.172404187	7054058.92317131	4
490699.879409097	7054058.95202446	4
490699.590653082	7054059.00945782	4
490699.308917139	7054059.09491825	4
490699.036914656	7054059.20758269	4
490698.777265277	7054059.34636607	4
490698.532469675	7054059.50993178	4
490698.304885465	7054059.69670451	4
490698.096704502	7054059.90488548	4
490697.909931769	7054060.13246969	4
490697.746366065	7054060.37726529	4
490697.607582685	7054060.63691467	4
490697.494918246	7054060.90891715	4
490697.409457815	7054061.1906531	4
490697.352024458	7054061.47940911	4
490697.323171312	7054061.7724042	4
490697.323176261	7054062.06681654	4
490697.352039258	7054062.35981066	4
490697.409482324	7054062.64856475	4
490697.494952228	7054062.93029782	4
490697.607625812	7054063.20229651	4
490697.616664419	7054063.22140574	4
490697.646544684	7054063.30491864	4
490697.680425672	7054063.41658333	4
490697.79305868	7054063.68848029	4
490697.93179095	7054063.94803281	4
490698.095287352	7054064.192743	4
490698.113307352	7054064.217043	4
490698.300063408	7054064.44463194	4
490698.508227757	7054064.65281973	4
490698.73579567	7054064.83960142	4
490710.179850611	7054072.44521592	4
490710.38804405	7054072.23704955	4
490710.574830742	7054072.00947872	4
490710.738411772	7054071.76469515	4
490710.877211712	7054071.50505631	4
490710.9898938	7054071.23306275	4
490711.07537281	7054070.951334	4
490711.132825506	7054070.66258335	4
490711.161698568	7054070.36959172	4
490711.161713925	7054070.07518087	4
490711.132871428	7054069.78218623	4
490711.123605239	7054069.71969723	4
490711.12	7054069.64633249	4
490711.12	7054068.72	4
490711.10555418	7054068.42594858	4
490711.062355841	7054068.13472903	4
490710.990821007	7054067.84914597	4
490710.891638598	7054067.5719497	4
490710.765763793	7054067.30580979	4
490710.614408837	7054067.0532893	4
490710.43903136	7054066.81682015	4
490710.241320344	7054066.59867966	4
490710.023179852	7054066.40096864	4
490709.786710699	7054066.22559116	4
490709.53419021	7054066.07423621	4
490709.268050297	7054065.9483614	4
490708.990854032	7054065.84917899	4
490708.705270966	7054065.77764416	4
490708.414051421	7054065.73444582	4
490708.12	7054065.72	4
490707.62	7054065.72	4
490707.325948579	7054065.73444582	4
490707.034729034	7054065.77764416	4
490706.749145968	7054065.84917899	4
490706.471949703	7054065.9483614	4
490706.20580979	7054066.07423621	4
490705.953289301	7054066.22559116	4
490705.716820148	7054066.40096864	4
490705.498679656	7054066.59867966	4
490705.30096864	7054066.81682015	4
490705.125591163	7054067.0532893	4
490704.974236207	7054067.30580979	4
490704.848361402	7054067.5719497	4
490704.749178993	7054067.84914597	4
490704.677644159	7054068.13472903	4
490704.63444582	7054068.42594858	4
490704.62	7054068.72	4
490704.62	7054070.22	4
490704.63444582	7054070.51405142	4
490704.677644159	7054070.80527097	4
490704.749178993	7054071.09085403	4
490704.848361402	7054071.3680503	4
490704.974236207	7054071.63419021	4
490705.125591163	7054071.8867107	4
490705.30096864	7054072.12317985	4
490705.498679656	7054072.34132034	4
490705.716820148	7054072.53903136	4
490705.953289301	7054072.71440884	4
490706.20580979	7054072.86576379	4
490706.471949703	7054072.9916386	4
490706.749145968	7054073.09082101	4
490707.034729034	7054073.16235584	4
490707.325948579	7054073.20555418	4
490707.62	7054073.22	4
490708.12	7054073.22	4
490708.12	7054073.21861273	4
490708.31229224	7054073.2186277	4
490708.605287622	7054073.18979272	4
490708.894045736	7054073.13237756	4
490709.175785594	7054073.04693517	4
490709.447793799	7054072.93428844	4
490709.707450676	7054072.79552225	4
490709.952255507	7054072.63197303	4
490710.179850611	7054072.44521592	4
490746.857845431	7054055.91836704	4
490746.89275696	7054056.2171332	4
490746.957411519	7054056.51090152	4
490747.051159114	7054056.79671864	4
490747.173057269	7054057.07171114	4
490747.321880501	7054057.33311443	4
490747.496132639	7054057.57830054	4
490747.694061869	7054057.80480453	4
490747.913678339	7054058.01034928	4
490748.152774173	7054058.19286837	4
490748.40894566	7054058.35052688	4
490748.679617419	7054058.48173981	4
490748.962068298	7054058.58518805	4
490749.253458722	7054058.65983158	4
490749.550859246	7054058.70491999	4
490749.85128	7054058.72	4
490750.546332497	7054058.72	4
490750.616549447	7054058.72345055	4
490750.623615754	7054058.86724622	4
490750.653932935	7054059.16994018	4
490750.714748787	7054059.46800761	4
490750.805437969	7054059.75838364	4
490750.925067967	7054060.03808245	4
490751.072408683	7054060.30422804	4
490751.24594508	7054060.55408376	4
490751.443892766	7054060.78508046	4
490751.664216339	7054060.99484291	4
490751.904650314	7054061.18121422	4
490752.162722421	7054061.34227803	4
490752.435779029	7054061.47637818	4
490752.721012422	7054061.5821358	4
490753.015489682	7054061.65846342	4
490753.316182837	7054061.70457621	4
490753.62	7054061.72	4
490754.62	7054061.72	4
490754.914051421	7054061.70555418	4
490755.205270966	7054061.66235584	4
490755.490854032	7054061.59082101	4
490755.768050297	7054061.4916386	4
490756.03419021	7054061.36576379	4
490756.286710699	7054061.21440884	4
490756.523179852	7054061.03903136	4
490756.741320344	7054060.84132034	4
490756.93903136	7054060.62317985	4
490757.114408837	7054060.3867107	4
490757.265763793	7054060.13419021	4
490757.391638598	7054059.8680503	4
490757.490821007	7054059.59085403	4
490757.562355841	7054059.30527097	4
490757.60555418	7054059.01405142	4
490757.62	7054058.72	4
490757.62	7054058.45128	4
490757.603694059	7054058.13891841	4
490757.554953491	7054057.82995238	4
490757.474308137	7054057.52774058	4
490757.362634663	7054057.23556823	4
490757.221147029	7054056.95661143	4
490757.051383294	7054056.69390261	4
490756.855188897	7054056.45029759	4
490756.634696595	7054056.22844451	4
490756.623538093	7054056.21833085	4
490756.62	7054056.14633249	4
490756.62	7054054.29366751	4
490756.623576215	7054054.22089339	4
490756.644414209	7054054.17683696	4
490756.740655107	7054053.99626638	4
490756.855015792	7054053.71739781	4
490756.940817047	7054053.4284615	4
490756.997192792	7054053.13237397	4
490757.023573971	7054052.83212394	4
490757.019694292	7054052.53074213	4
490756.985592916	7054052.2312707	4
490756.921614063	7054051.93673249	4
490756.828403535	7054051.6501006	4
490756.7069022	7054051.37426827	4
490756.558336494	7054051.11201977	4
490756.384206039	7054050.86600222	4
490756.186268509	7054050.63869894	4
490755.966521886	7054050.43240433	4
490755.727184295	7054050.24920071	4
490755.470671609	7054050.09093736	4
490755.19957307	7054049.95921178	4
490754.916625146	7054049.85535361	4
490754.624683918	7054049.7804112	4
490754.326696239	7054049.73514101	4
490754.02567	7054049.72	4
490753.193667508	7054049.72	4
490753.12070812	7054049.71641468	4
490753.112608145	7054049.71351656	4
490752.83087285	7054049.6280568	4
490752.542117561	7054049.57062396	4
490752.249123252	7054049.54177119	4
490751.954711725	7054049.54177635	4
490751.661718427	7054049.57063939	4
490751.372965151	7054049.62808235	4
490751.091232852	7054049.71355199	4
490750.819234866	7054049.82622516	4
490750.559590781	7054049.96501672	4
490750.314801205	7054050.12858998	4
490750.087223681	7054050.31536958	4
490749.879049989	7054050.52355666	4
490749.692285029	7054050.7511462	4
490749.528727516	7054050.99594629	4
490749.389952658	7054051.25559931	4
490749.277296982	7054051.52760454	4
490749.191845465	7054051.80934233	4
490749.134421082	7054052.0980993	4
490749.116707054	7054052.21755383	4
490749.069322437	7054052.23996428	4
490748.809667331	7054052.37874885	4
490748.564866451	7054052.54231675	4
490748.337277555	7054052.72909262	4
490748.129092625	7054052.93727755	4
490747.942316758	7054053.16486644	4
490747.778748853	7054053.40966732	4
490747.639964286	7054053.66932243	4
490747.616869016	7054053.71815503	4
490747.606810716	7054053.73171693	4
490747.437824333	7054053.938082	4
490747.271514259	7054054.18872317	4
490747.13113944	7054054.45475878	4
490747.018111112	7054054.73351429	4
490746.933565587	7054055.02218727	4
490746.878352828	7054055.3178756	4
490746.85302791	7054055.61760662	4
490746.857845431	7054055.91836704	4
490753.109796572	7054092.64851287	4
490753.138659046	7054092.94149924	4
490753.196100084	7054093.2302458	4
490753.281566502	7054093.51197181	4
490753.39423522	7054093.78396412	4
490753.533021188	7054094.04360331	4
490753.696587834	7054094.28838894	4
490753.883359938	7054094.51596362	4
490754.0915388	7054094.7241357	4
490754.319119565	7054094.91090039	4
490754.563910526	7054095.07445906	4
490754.823554237	7054095.21323657	4
490755.095550212	7054095.32589643	4
490755.377279007	7054095.41135367	4
490755.666027447	7054095.4687853	4
490755.959014754	7054095.49763822	4
490756.253419328	7054095.49763459	4
490756.546405922	7054095.46877441	4
490756.835152942	7054095.41133564	4
490757.116879624	7054095.32587144	4
490757.388872813	7054095.21320486	4
490757.648513093	7054095.07442093	4
490757.89330001	7054094.91085621	4
490758.120876157	7054094.72408589	4
490758.208768079	7054094.64442391	4
490758.25626391	7054094.60544261	4
490758.464430119	7054094.39726426	4
490758.651189358	7054094.16968486	4
490758.814743108	7054093.92489604	4
490758.95351632	7054093.66525515	4
490759.066172586	7054093.39326257	4
490759.15162701	7054093.11153764	4
490759.209056653	7054092.8227934	4
490759.237908456	7054092.52981052	4
490759.237904574	7054092.23541046	4
490759.209045044	7054091.94242834	4
490759.151607788	7054091.65368562	4
490759.066145934	7054091.37196294	4
490758.953482495	7054091.09997333	4
490758.814702436	7054090.8403361	4
490758.651142231	7054090.5955516	4
490758.46437699	7054090.36797712	4
490758.256205291	7054090.15980426	4
490758.028631861	7054089.97303775	4
490757.783848266	7054089.80947618	4
490757.714251472	7054089.77227513	4
490757.690112957	7054089.757807	4
490757.430453648	7054089.61901662	4
490757.158440144	7054089.50634728	4
490756.876692408	7054089.42088418	4
490756.587924165	7054089.36345049	4
490756.294916757	7054089.33459939	4
490756.000492358	7054089.33460877	4
490755.707486788	7054089.36347854	4
490755.418722205	7054089.42093062	4
490755.136979914	7054089.50641167	4
490754.864973588	7054089.61909834	4
490754.605323121	7054089.75790526	4
490754.360529402	7054089.92149549	4
490754.132950222	7054090.10829336	4
490753.924777566	7054090.31649968	4
490753.738016501	7054090.54410906	4
490753.574465862	7054090.78892923	4
490753.543917358	7054090.83990745	4
490753.538736344	7054090.84765773	4
490753.399847913	7054091.10739083	4
490753.287098337	7054091.37949158	4
490753.201574414	7054091.66133717	4
490753.14410051	7054091.9502109	4
490753.11523062	7054092.24332829	4
490753.10979062	7054092.35410829	4
490753.109796572	7054092.64851287	4
490764.615509593	7054099.49164217	4
490764.856212789	7054099.67880787	4
490765.114670975	7054099.84057435	4
490765.388214305	7054099.97527058	4
490765.674017107	7054100.08150516	4
490765.969127068	7054100.15818071	4
490766.270495734	7054100.20450516	4
490766.57501	7054100.22	4
490767.046332497	7054100.22	4
490767.119664925	7054100.22360365	4
490767.199988853	7054100.23551626	4
490767.328701322	7054100.2611262	4
490767.621703638	7054100.28999932	4
490767.916125129	7054100.29001265	4
490768.209130057	7054100.26116605	4
490768.49789633	7054100.20373736	4
490768.779642677	7054100.1182797	4
490769.051655443	7054100.00561618	4
490769.311314721	7054099.86683191	4
490769.556119589	7054099.7032636	4
490769.783712193	7054099.51648667	4
490769.991900464	7054099.30830008	4
490770.178679223	7054099.08070898	4
490770.342249501	7054098.83590542	4
490770.48103586	7054098.57624726	4
490770.593701573	7054098.3042354	4
490770.623034786	7054098.22224961	4
490770.704806531	7054098.16160362	4
490770.932387049	7054097.97483321	4
490771.140564867	7054097.76665522	4
490771.32733509	7054097.53907455	4
490771.490898997	7054097.29428295	4
490771.629681355	7054097.03463793	4
490771.742345598	7054096.76264005	4
490771.827806692	7054096.48090883	4
490771.88524159	7054096.19215753	4
490771.914097154	7054095.89916703	4
490771.914095486	7054095.60475902	4
490771.885236602	7054095.31176884	4
490771.827798433	7054095.0230182	4
490771.742334147	7054094.74128795	4
490771.629666822	7054094.46929134	4
490771.490881522	7054094.2096479	4
490771.327314842	7054093.96485815	4
490771.14054204	7054093.73727959	4
490771.123159028	7054093.71810081	4
490771.084498426	7054093.61004758	4
490771.063717866	7054093.54173249	4
490770.948719744	7054093.26586794	4
490770.806843485	7054093.00281481	4
490770.639497223	7054092.75518394	4
490770.448341887	7054092.52543308	4
490770.235274709	7054092.31584253	4
490770.1134995	7054092.20744578	4
490770.064256849	7054092.15311473	4
490769.988052152	7054092.06024799	4
490769.779752027	7054091.85194786	4
490769.686885281	7054091.77574316	4
490769.622689264	7054091.71755945	4
490769.549810053	7054091.61929427	4
490769.522279949	7054091.57810236	4
490769.335495019	7054091.35055327	4
490769.127306709	7054091.14240711	4
490768.899719808	7054090.95566825	4
490768.654925907	7054090.79213493	4
490768.395282295	7054090.65338194	4
490768.12328926	7054090.54074541	4
490767.841566008	7054090.45531001	4
490767.552825449	7054090.39789844	4
490767.259848062	7054090.36906357	4
490766.965455131	7054090.36908306	4
490766.672481566	7054090.39795673	4
490766.383748611	7054090.45540654	4
490766.102036677	7054090.54087925	4
490765.83005856	7054090.65355179	4
490765.570433325	7054090.79233917	4
490765.325661083	7054090.9559049	4
490765.098098913	7054091.1426739	4
490764.88993817	7054091.35084763	4
490764.703183376	7054091.57842146	4
490764.539632921	7054091.8232039	4
490764.400861745	7054092.0828378	4
490764.288206173	7054092.35482295	4
490764.202751041	7054092.63654022	4
490764.145319257	7054092.92527676	4
490764.116477673	7054093.21811198	4
490764.035193461	7054093.27839639	4
490763.807612945	7054093.4651668	4
490763.599435128	7054093.67334479	4
490763.412664905	7054093.90092546	4
490763.249101	7054094.14571706	4
490763.110318642	7054094.40536208	4
490762.9976544	7054094.67735996	4
490762.912193306	7054094.95909117	4
490762.854758409	7054095.24784247	4
490762.825902846	7054095.54083297	4
490762.825904514	7054095.83524099	4
490762.854763398	7054096.12823116	4
490762.912201567	7054096.41698181	4
490762.997665854	7054096.69871206	4
490763.110333178	7054096.97070866	4
490763.249118479	7054097.2303521	4
